,id_str,related_thiago
1935,797644050497175552,0
1936,797654061927530496,1
1937,797658320471363585,1
1938,797669683180748802,1
1939,797693521419444224,1
1940,797730192588410881,1
1941,797734217798926336,1
1942,797736925692133378,0
1943,797748084528791552,0
1944,797756688845697025,1
1945,797757192443043840,0
1946,797762417086386176,1
1947,797763750908559360,1
1948,797765031479902208,1
1949,797765601179664384,1
1950,797767993258348554,1
1951,797768032823181312,1
1952,797768525691703300,1
1953,797769386027319296,1
1954,797770370891874304,1
1955,797772815629893633,1
1956,797773278307876864,1
1957,797775948569542656,1
1958,797776300777885696,1
1959,797777587154063360,1
1960,797780107075219456,1
1961,797780647444029440,1
1962,797781327659597824,1
1963,797781593834323968,1
1964,797784041562873856,1
1965,797785526744936448,0
1966,797788244012310528,1
1967,797788894603386880,0
1968,797790239850954752,1
1969,797790412203315200,1
1970,797790492142567424,0
1971,797791122345099264,1
1972,797791630153629697,1
1973,797791917383753729,1
1974,797795175699509249,0
1975,797795897946075136,1
1976,797798334152982528,1
1977,797798847850299392,1
1978,797799293696544768,1
1979,797799510290399232,1
1980,797801652896022528,0
1981,797803835653836800,1
1982,797806070651568128,1
1983,797810026995978240,1
1984,797814576284921857,1
1985,797814779930886144,1
1986,797814967785455617,1
1987,797815537254486016,1
1988,797816182543745024,1
1989,797816298705031168,0
1990,797817190955229184,1
1991,797817948001869825,1
1992,797819651006857216,1
1993,797820319574663169,1
1994,797823439298035713,1
1995,797824414163279872,1
1996,797824956939796480,0
1997,797825917326422016,1
1998,797826137607065600,1
1999,797827381864099841,1
2000,797828976697712641,1
2001,797830672605818881,1
2002,797832087072030720,1
2003,797836312044851200,1
2004,797837004742467585,1
2005,797837392207966208,1
2006,797838952178720768,1
2007,797840240043905025,1
2008,797841933636747264,1
2009,797842324332118016,1
2010,797845962223980548,1
2011,797846704229904384,1
2012,797847306569707520,1
2013,797847379923914753,1
2014,797848412402106369,1
2015,797848772650893312,1
2016,797849600769998849,1
2017,797850044892225536,1
2018,797850055055179776,1
2019,797850679318605824,1
2020,797852823488724992,1
2021,797853204486782976,1
2022,797854238311333888,1
2023,797855852883562496,1
2024,797856893045706752,1
2025,797857464888807425,0
2026,797857609604853760,1
2027,797857724331593728,1
2028,797858162686787588,0
2029,797858803509182464,1
2030,797859219567509504,1
2031,797860074832166912,1
2032,797860753529274368,1
2033,797861137777905664,1
2034,797861853967896576,1
2035,797866107486908416,1
2036,797867336447430656,1
2037,797869476213440512,1
2038,797872518182768641,1
2039,797880361443205120,1
2040,797881664797933568,1
2041,797887795494694912,1
2042,797888253185519617,1
2043,797888740953706497,1
2044,797891008604372992,1
2045,797891553985380353,1
2046,797892442800287744,1
2047,797894040934985728,1
2048,797894951426293760,1
2049,797897210302066688,1
2050,797897396327829506,0
2051,797897534299439104,1
2052,797898006125309952,1
2053,797901851148636160,1
2054,797903583601537025,1
2055,797903667395342337,1
2056,797905886484119553,1
2057,797906284133675009,1
2058,797907943534379009,1
2059,797908740322127872,1
2060,797909265553862656,1
2061,797910013155020802,0
2062,797911138629365760,0
2063,797914673613914112,1
2064,797916998495662080,1
2065,797920284389019649,1
2066,797921611756277761,1
2067,797924323801649152,0
2068,797927766113026048,1
2069,797929862967140352,1
2070,797930174268309504,1
2071,797930404573429760,1
2072,797930751216021506,1
2073,797930865942609921,1
2074,797931284471287808,1
2075,797933457808629761,0
2076,797936224975523840,1
2077,797936694280364032,1
2078,797937847743328260,1
2079,797940223950798848,1
2080,797940480575029248,1
2081,797941566883016704,0
2082,797943349374173186,1
2083,797944867204710400,1
2084,797944984980910080,1
2085,797945111648804864,1
2086,797947355509256192,1
2087,797947663014563840,1
2088,797948315400712192,1
2089,797948656511021057,1
2090,797949899052457984,0
2091,797950254490521601,0
2092,797956227489669120,0
2093,797956397845446656,1
2094,797956654134226944,1
2095,797969218352414720,1
2096,797974891094020096,1
2097,797975771923054592,1
2098,797979921809186816,1
2099,797986192855678977,1
2100,797990842925318144,1
2101,798083601254338561,1
2102,798094554129977344,1
2103,798095315308019712,1
2104,798099565199040512,1
2105,798105021959180288,0
2106,798107524817965056,1
2107,798115462919974913,1
2108,798118364786937856,0
2109,798119922400305152,1
2110,798121571323785216,1
2111,798147650440859649,1
2112,798149540910133248,1
2113,798150986464460801,1
2114,798160039727001600,1
2115,798163333870338048,0
2116,798169613888618496,1
2117,798169952373145601,1
2118,798193521320562688,1
2119,798196276957356032,1
2120,"7,9820809794048E+017",1
2121,798209053948334080,1
2122,798214424012222464,1
2123,798226461324931072,1
2124,798246015006609409,1
2125,798249289180848128,1
2126,798255739022110720,1
2127,798256299439857666,1
2128,798278981824835588,1
2129,798279596818972672,1
2130,798280293966716928,1
2131,798282987871694850,1
2132,798284571196276737,1
2133,798288299215454209,1
2134,798302903756693505,0
2135,798324630209654784,0
2136,798326703638482944,1
2137,798339880455639040,1
2138,798645799953559552,1
2139,798658295561003008,1
2140,798897690411036673,1
2141,798904928513224704,1
2142,798905778455347202,1
2143,798925281423753220,1
2144,799334562782265344,1
2145,799357699133554688,1
2146,799371474616217600,0
2147,799377032010493952,0
2148,799385801247182848,0
2149,799452209775833088,1
2150,799452291950637056,1
2151,799452504132030464,1
2152,799458904690360321,1
2153,799548582298877952,1
2154,799563493548687360,0
2155,799567746937815040,1
2156,799570081542000640,0
2157,799578937621778432,1
2158,799618350514962433,1
2159,799643704646471681,1
2160,799651852098777089,1
2161,799665714839756800,1
2162,799667881671700481,0
2163,799684771358142464,0
2164,799704742779711489,0
2165,799722333040738304,1
2166,799723506518859776,1
2167,799731857726304258,1
2168,799781241662803968,1
2169,799931170343424007,0
2170,799938067222106112,1
2171,799941100706246656,1
2172,800015337097805824,1
2173,800052689950441473,0
2174,800135596555517952,1
2175,800168888227033088,0
2176,800381173025210368,0
2177,800436219058487296,1
2178,800444940396429312,0
2179,800472101995958272,1
2180,800851271938764800,0
2181,800857539437010944,1
2182,800876546122608641,0
2183,801224097644429312,1
2184,801364496245805056,0
2185,801375184863236096,1
2186,801377576497324032,1
2187,801397685961900032,1
2188,801399266874945536,0
2189,801401944342405120,1
2190,801403461979934720,1
2191,801407774101946374,1
2192,801463812436029440,0
2193,801484148045185025,0
2194,801508693246410755,1
2195,801520638770970625,0
2196,801524041463033856,1
2197,801552474230444035,0
2198,801780871841857538,0
2199,801832240158228480,0
2200,801869603001335809,0
2201,801877737866719233,0
2202,801940891011350528,0
2203,801960126844469249,1
2204,802111679525978112,0
2205,802236245787181056,0
2206,802270143833403397,1
2207,802517100388433920,1
2208,802517397445832705,1
2209,802811803415838720,0
2210,802883088166567940,1
2211,802895170127564800,0
2212,802932167798095872,1
2213,802939367245234176,1
2214,802945662744743936,1
2215,803216188918493185,0
2216,"8,03297339028992E+017",1
2217,803297705183289344,0
2218,803298359784173568,1
2219,803302621725556736,1
2220,803303496166572034,1
2221,803303717537742849,1
2222,803305874609451008,0
2223,803308074081492992,1
2224,803308133820993536,0
2225,803311822518423552,1
2226,803314011093745668,0
2227,803319096645480452,1
2228,803319492373790721,1
2229,803329824177541120,1
2230,"8,03329831760896E+017",1
2231,803330312117878784,1
2232,803335505005907968,1
2233,803336507427880962,1
2234,803338521314492417,1
2235,803343842200014848,1
2236,803349587855634434,0
2237,803364161078038533,0
2238,803411674195587072,1
2239,803420780713439232,1
2240,803436083321208833,1
2241,803439181720526848,0
2242,803456259340963840,1
2243,803456486236102656,1
2244,803456524135858176,1
2245,803459437210062848,1
2246,803471611324141568,1
2247,803513509891874816,1
2248,803517631416377344,0
2249,803527880735133696,0
2250,803528557486100480,1
2251,803609151339274240,0
2252,803626007492104192,1
2253,803714054233604096,0
2254,803874722891124736,1
2255,803910438379540480,1
2256,803927694308216833,1
2257,803951194335039488,0
2258,803963226358771712,1
2259,803963242175492096,1
2260,803964121142149120,1
2261,804072940337844225,1
2262,804102737956847616,1
2263,804127133538910208,1
2264,804272599668621312,1
2265,804314799463141377,1
2266,804415770637713408,1
2267,804431203952693248,0
2268,804435149354139649,1
2269,804454581006663680,1
2270,804454851186925580,1
2271,804659223623827457,0
2272,805037185963589632,1
2273,805059369025077248,0
2274,805066240637227008,1
2275,805066269133152256,1
2276,805078695874531328,1
2277,805095214671073281,1
2278,805111385910689792,1
2279,805112904206807040,1
2280,805113468248608768,1
2281,805114009116672001,1
2282,805115881525104640,1
2283,805119333030653952,1
2284,805119374046728192,1
2285,805121688111370240,1
2286,805131152063418372,1
2287,805131558902439937,0
2288,805132056237850624,1
2289,805132095798579200,1
2290,805132715414683649,1
2291,805135815537926144,1
2292,805137133400891392,1
2293,805140876448190464,1
2294,805143719032692736,1
2295,805147004863217665,1
2296,805147487962943488,1
2297,805147493801558016,1
2298,805150871868833794,1
2299,805165570576424962,1
2300,805166450646405121,1
2301,805166457357111300,0
2302,805166836778049536,0
2303,805167004718022656,0
2304,805167075903893504,1
2305,805167173522063360,1
2306,805167256065966080,0
2307,805167713446404096,0
2308,805167781171838976,0
2309,805167813040230400,1
2310,805167832854130688,0
2311,805167878919962628,0
2312,805168118444212225,0
2313,805168533508341760,1
2314,805168846327816192,1
2315,805169325040541696,0
2316,805169416400867329,1
2317,805169538698477568,1
2318,805170293455147008,0
2319,805171526723137540,0
2320,805171948342812672,1
2321,805172513055580162,0
2322,805172568353345537,0
2323,805172582475501570,0
2324,805175956293976064,0
2325,805176166298619904,1
2326,805177006027587584,0
2327,805187362020069376,1
2328,805192015197704192,1
2329,805194712667799552,0
2330,805197772307763200,0
2331,805198262466580480,1
2332,805260591095025664,1
2333,805288559309705216,0
2334,805330826497921024,0
2335,805414086087507968,1
2336,805421768433430532,1
2337,805442792612884481,1
2338,805466913455357952,1
2339,805496696964808704,1
2340,805499449166282752,1
2341,805503253857337350,0
2342,805506319310426112,0
2343,805509082094436352,1
2344,805526565786386432,1
2345,805527146273849349,0
2346,805540132501749760,0
2347,805553293166596098,1
2348,805558367922032640,0
2349,805565954214268928,1
2350,805566102776451072,1
2351,805566194883395584,1
2352,805566260398395392,1
2353,805566549784465409,1
2354,805566584328699904,1
2355,805574936890900480,0
2356,805574962153213952,1
2357,805575469701677056,0
2358,805579456182034432,1
2359,805582343893319680,1
2360,805584060173209600,1
2361,805584935893536769,1
2362,805587143435448320,1
2363,805587167149862912,1
2364,805594332174680064,1
2365,805594739793940480,1
2366,805596405687586816,1
2367,805605129735065600,1
2368,805610632347152384,1
2369,805611269453529089,1
2370,805621096640905216,1
2371,805622916901642240,1
2372,805628125853970432,1
2373,805631857840635906,1
2374,805644683342913536,1
2375,805692610111307777,1
2376,805694876654440448,1
2377,805697188336635904,0
2378,805737024850259968,0
2379,805749236298027008,1
2380,805751421895217153,1
2381,805785383267090432,1
2382,805785386744213505,1
2383,805794932338233344,0
2384,805803390445813760,1
2385,805805692028329984,1
2386,805808261400297472,1
2387,805810831644590081,1
2388,805836074257944576,1
2389,805837773697486848,1
2390,805853210787254272,1
2391,805891925643444224,1
2392,805895602487726080,1
2393,805942734011985920,1
2394,805946396989915136,1
2395,805960694994595841,0
2396,806078557571063808,1
2397,806116090694823936,0
2398,806166236228763648,0
2399,806279702885318656,1
2400,806540546256801792,1
2401,806550752374169601,1
2402,806557252798861313,1
2403,806558591138332673,1
2404,806560162873913344,1
2405,806569304615485440,1
2406,806569712893235200,1
2407,806570815500283904,1
2408,806572059354693632,1
2409,806575329561210881,1
2410,806576969332752386,1
2411,806580690984861697,1
2412,806584870357139456,1
2413,806587342979010563,1
2414,806590368435372032,1
2415,806620076300521472,0
2416,806624044414017536,0
2417,806884957180268544,1
2418,806897552616554496,1
2419,806955107288018944,0
2420,806983247867428864,1
2421,807012839219220480,0
2422,807013036485701632,1
2423,807062068843126784,1
2424,807062414378336256,1
2425,807272245114630146,1
2426,807332144876023809,1
2427,807360362605580288,1
2428,807362630050578437,1
2429,807439487420813312,0
2430,807482418387099648,0
2431,807528330937372672,0
2432,807563584179998720,0
2433,807606705169321984,1
2434,807610113439727616,1
2435,807612562753863680,0
2436,807619270062415872,0
2437,807620691407282176,1
2438,807622129147518977,0
2439,807666677122904064,1
2440,807669380326846465,1
2441,807673258023718912,0
2442,807673302382768129,0
2443,807675459546791936,1
2444,807675793505599488,1
2445,807678624421859328,1
2446,807679145119481856,0
2447,807682479884668928,0
2448,807682854691999744,1
2449,807684464461697024,1
2450,807686127444492288,1
2451,807688805352402944,1
2452,807689857120145408,1
2453,807690532138979330,1
2454,807690669309317120,1
2455,807690787878150144,1
2456,807691259410255872,0
2457,807694171746213888,0
2458,807698193194582016,0
2459,807698227554357248,0
2460,807698572946776064,1
2461,807698847766085632,0
2462,807699033988820992,0
2463,807699230202728448,0
2464,807699497228738560,0
2465,"8,07699635577856E+017",0
2466,807700747072704512,0
2467,807700958205489152,0
2468,807701745841225729,0
2469,807701802430894080,0
2470,807702800448819200,0
2471,807703217249337344,0
2472,807703609517305856,0
2473,807704136577941505,0
2474,807705183098523648,0
2475,807711059280674817,0
2476,807711635104206848,0
2477,807718493336563712,0
2478,807718499070210048,0
2479,807718943838314497,0
2480,807719626943533056,0
2481,807719900089294849,0
2482,807723479135121410,1
2483,807728208523198465,0
2484,807729681432793088,1
2485,807730896883290117,0
2486,807743454230888448,0
2487,807745366217125889,0
2488,807770513506324480,0
2489,807780388063973376,0
2490,807781465198972928,0
2491,807823166194094080,0
2492,807888440201072640,1
2493,807910540064366593,0
2494,807924036873388032,0
2495,807929088539324417,0
2496,807937746547437568,0
2497,807972407306637312,0
2498,807978233090154496,1
2499,807991706566225920,0
2500,807992806824439808,1
2501,807992993802289156,1
2502,807993154481823744,1
2503,807996218873905152,1
2504,807997152001671168,1
2505,808000135854780416,1
2506,808003828201222146,1
2507,808003833959948289,1
2508,808006092575809536,0
2509,808008962910068736,1
2510,808010030071054339,0
2511,808012179991429120,0
2512,808012300321955841,1
2513,808016644660428800,1
2514,808016648477278212,1
2515,808017349471309825,1
2516,808018071235477504,1
2517,808018786817282048,1
2518,808019585232293888,1
2519,808019590743781376,1
2520,808020019808444417,0
2521,808021023735984128,1
2522,808021734335057922,1
2523,808024317464375296,1
2524,808025181688045568,1
2525,808028882720976898,1
2526,808031308723187713,1
2527,808031695387631616,1
2528,808032511808901120,1
2529,808039171206107136,1
2530,808041624676794368,0
2531,808045450406334465,1
2532,808046268136165376,1
2533,808048742985302016,0
2534,808048893774663681,0
2535,808048903903817728,0
2536,808052084365004801,0
2537,"8,08054442125824E+017",0
2538,808054953310912512,0
2539,808058884711743488,1
2540,808063921999462400,0
2541,808065789643419650,1
2542,808066271506026496,0
2543,808068015086587904,1
2544,808080673781284864,1
2545,808086751549984768,1
2546,808087057889447937,1
2547,808087268003090432,1
2548,808092189368741888,1
2549,808094862344077312,1
2550,808107264661798912,0
2551,808123890098704384,1
2552,808131139059654656,0
2553,808136821309894656,0
2554,808145588172759040,1
2555,808162397156425729,0
2556,808172122086502400,1
2557,808235950375464960,0
2558,808244164093706240,1
2559,808249099288018948,0
2560,"8,08253101966848E+017",0
2561,808256505124372481,0
2562,808258475037966336,0
2563,808265248516034561,1
2564,808272039232622592,0
2565,808274743350673408,1
2566,808277129972613120,1
2567,808279611834597376,1
2568,808283057342087168,1
2569,808284897127333889,1
2570,808286583015227392,1
2571,808290993569206272,1
2572,808291369915662336,1
2573,808291545929711616,0
2574,808296168811823105,0
2575,808296413230694400,1
2576,808297952968056832,1
2577,808298728742391809,1
2578,808299919651897344,1
2579,808303668692971520,1
2580,808306051388837889,1
2581,808306343161593856,1
2582,808306737367359488,0
2583,808309853806415874,1
2584,808310682370342916,1
2585,808312625520082944,0
2586,808313046296915968,1
2587,808313184956334080,1
2588,808316205031247872,1
2589,808317907667140608,1
2590,808318257107238912,1
2591,808318843806330884,1
2592,808319774954549248,0
2593,808321899293974528,1
2594,808323665418997760,1
2595,808324767942057984,1
2596,808326450663211009,1
2597,808326826120638464,0
2598,808327312760393732,0
2599,808330128568807424,1
2600,808332844816826368,1
2601,808334427923378181,1
2602,808335261780295680,1
2603,808338967569584130,0
2604,808344027775037440,1
2605,808354541670371329,1
2606,808364206969987072,1
2607,808380812651397120,0
2608,808382101225697280,1
2609,808383774002032640,1
2610,808398619984400384,0
2611,808414832340910080,0
2612,808432980230369280,1
2613,808434257374957569,0
2614,808436433279184899,1
2615,808486687571636224,1
2616,808609187823583232,0
2617,808630139487563776,0
2618,808671336180510720,1
2619,808708341337726977,1
2620,808758971096006656,0
2621,808795454167138304,0
2622,808820056196980736,0
2623,808872899503333376,1
2624,808872905081843712,1
2625,808978706517676032,1
2626,809024714576379904,0
2627,809041513485242368,0
2628,809044607623270401,1
2629,809115663512076291,1
2630,809240120851386368,1
2631,809312356664741888,1
2632,"8,0932388054016E+017",1
2633,809349595897720832,0
2634,809351120653078529,1
2635,809356349918351361,1
2636,809380650511908864,1
2637,809400982056632320,1
2638,809408478389227520,1
2639,809408605262925824,0
2640,809461785723949056,0
2641,809470808938737665,0
2642,809487341555515396,0
2643,809503345136324610,1
2644,809510521414283268,1
2645,809510698338418688,1
2646,809517453923467264,1
2647,809601126064484352,1
2648,809809514274975748,1
2649,809842431520817152,0
2650,809985523225915393,0
2651,810124731424899073,1
2652,810161841771081729,0
2653,810193382869991424,0
2654,810238281237413888,1
2655,810463222876737536,1
2656,810531978600677377,1
2657,810536265980448768,1
2658,810537624423243776,1
2659,810538524122513408,0
2660,810543682151739392,0
2661,810545286246440961,1
2662,810545468052623360,1
2663,810546240614109190,1
2664,810546246771470336,1
2665,810551294876418048,0
2666,810552813960851456,1
2667,810553814541402113,1
2668,810554076718972929,0
2669,810554158805905408,1
2670,810555617362341888,1
2671,810555622076911617,1
2672,810559198148771840,1
2673,810559299672035328,0
2674,810561091411419136,1
2675,810563917587976192,1
2676,810570644706332672,1
2677,810571820193771523,1
2678,810571911486808064,1
2679,810583717198659585,1
2680,810585427887423488,1
2681,810588778012307456,0
2682,810596709596332032,0
2683,810599741004386304,1
2684,810599754069458944,0
2685,810606079096877056,0
2686,810617560181903360,0
2687,810632759937003520,0
2688,810652822039629824,0
2689,810818408526716930,1
2690,810825928620249088,1
2691,810834265155846145,0
2692,810885408905109504,1
2693,810893440645009408,1
2694,810894661778833413,1
2695,810895452220653568,1
2696,810897406162243584,1
2697,810897412910968832,1
2698,810902748631826432,1
2699,810906393502973952,1
2700,810916179955032064,1
2701,810919831226687488,1
2702,810954309730963456,1
2703,810955382671540225,1
2704,810959924406681600,1
2705,810965391656841216,1
2706,810982954776297472,1
2707,810991476427649025,1
2708,811015758008516608,1
2709,811019995551559680,0
2710,811020450750808064,1
2711,811033408583401472,0
2712,811141305069932544,1
2713,811383460434706432,0
2714,811398776686518273,1
2715,811590660327407616,0
2716,811619497077444608,0
2717,811629375946948613,1
2718,811636237555695616,1
2719,811643439599255552,0
2720,811644477383262208,0
2721,811645698894626816,1
2722,811646514313437184,1
2723,811647843232600064,1
2724,811648834442960896,1
2725,811649604676702208,1
2726,811649935498219520,1
2727,811650021724745728,1
2728,811650248007385088,1
2729,811650871821901824,1
2730,811650947722215424,1
2731,811651912873480192,1
2732,811652221154758656,1
2733,811652476743151616,1
2734,811653053342355456,1
2735,811653240353943553,1
2736,811653330804109316,1
2737,811653445312794624,0
2738,811653784191504384,1
2739,811653815946444800,1
2740,811654265466945536,1
2741,811654290611798016,1
2742,811654542077100036,1
2743,811655608655024129,1
2744,811655875970658304,1
2745,811656781952913412,1
2746,811656877054500864,1
2747,811658745616793600,1
2748,811658970377154561,0
2749,811659885033168896,1
2750,811660978467246081,1
2751,811663591606784002,1
2752,811663981412634625,1
2753,811664383482982400,1
2754,811665840001064960,1
2755,811667827862175746,1
2756,811668137066131456,1
2757,811669365150072832,1
2758,811671009979813889,1
2759,811673140308934657,1
2760,811677431585210369,1
2761,811678235171975168,1
2762,811678565309775872,1
2763,811680109925019648,1
2764,811681363069960192,1
2765,811683932978769921,0
2766,811685175331614724,1
2767,811687188433948672,1
2768,811690523257958401,1
2769,811690534494412800,1
2770,811690882378375168,1
2771,811691762091773952,1
2772,811692942507311104,1
2773,811701436404920320,0
2774,811701639711166464,0
2775,811703106727575553,1
2776,811703379525337088,1
2777,811704440042508288,1
2778,811709370727854081,1
2779,811719985680613376,1
2780,811767276714258432,1
2781,811779924130463747,1
2782,811887466739154944,0
2783,811902911362068480,0
2784,811926503344590848,1
2785,"8,12044167983616E+017",1
2786,812073218487906304,1
2787,812114068203065345,1
2788,812133920573718528,0
2789,812204678998032385,0
2790,812278075392200704,0
2791,812303497722990592,0
2792,812386276305412097,0
2793,812387698795085824,0
2794,812390312396128256,1
2795,812392673797554177,0
2796,812396163072663552,1
2797,812397383686520832,1
2798,812409933178306560,1
2799,812417418668756992,1
2800,812417426776264706,1
2801,812418230316732417,1
2802,812420425611407360,1
2803,812420964612861952,1
2804,812425066486976512,1
2805,812425068009713665,1
2806,812426820981116929,1
2807,"8,12428071907328E+017",1
2808,812431127478681600,0
2809,812432534395031552,1
2810,812436279258447872,1
2811,812436647845523457,1
2812,812443883682435072,1
2813,812451162364452865,1
2814,812452405795164160,1
2815,812462896940716032,1
2816,812463195197767680,1
2817,"8,12472267401728E+017",1
2818,812480947870375940,1
2819,812503215677681664,0
2820,812503222074114048,0
2821,812505825851736064,0
2822,812535244616298496,1
2823,812640111280189440,1
2824,812651813602283520,0
2825,812667629529755648,0
2826,812699080061317121,0
2827,812720297493274624,0
2828,812741680432611329,0
2829,812748319638204416,0
2830,812762661691723778,1
2831,813146557226721280,0
2832,813287478425714688,0
2833,813491465640759296,1
2834,813733447629844481,0
2835,813784838222266368,0
2836,813809073367957505,0
2837,813823066748887041,0
2838,813830395850588160,1
2839,813838770537644032,1
2840,813844548715761665,0
2841,813855185810227201,1
2842,813863434374651904,1
2843,813871787134033924,1
2844,813876245154906113,0
2845,814078021841940480,1
2846,814107587473969152,1
2847,814115259040419840,1
2848,814154486717489153,1
2849,814173370434654208,1
2850,814190277531488258,1
2851,814190757523419136,1
2852,814205099404906496,0
2853,814211877123293185,0
2854,814538885673795584,1
2855,814552574040936449,1
2856,814553428630401026,1
2857,814555697178411008,1
2858,814558535870771200,1
2859,814560031920132096,1
2860,814562262794977280,1
2861,814564319048454144,1
2862,814567007689572355,1
2863,814567867865792512,0
2864,"8,14568153879552E+017",1
2865,814568700498087936,1
2866,814571331811426304,1
2867,814571539685326848,0
2868,814572237642747905,0
2869,814574766522793984,0
2870,814575068919562240,1
2871,814577167795363841,0
2872,814578530646425600,0
2873,814585499834781698,0
2874,814587287149416448,0
2875,814601148694929408,1
2876,814602117289754624,1
2877,814616627719376896,0
2878,814657970550308864,1
2879,814801412383186945,1
2880,814944368754917376,0
2881,814999442759749633,1
2882,815038240919080960,1
2883,815210635722039297,1
2884,815218085749751813,0
2885,815234385226166272,0
2886,815237791160430592,1
2887,815238512404533248,1
2888,815242335831425025,1
2889,815248723429228545,1
2890,815252161097596929,1
2891,815256917501235200,1
2892,815261707018768384,1
2893,815272788261044224,1
2894,815278188779618304,1
2895,815345363389444096,0
2896,815353528109690880,1
2897,815624584603041792,0
2898,815631149410189313,1
2899,815633404314222598,1
2900,815634304357240832,1
2901,815637703752564737,1
2902,815637934271438849,1
2903,815642573708656640,1
2904,815643613656973312,1
2905,815645954426761218,1
2906,815646065605099520,1
2907,815647302769524736,1
2908,815654527529549828,1
2909,815655793060184064,1
2910,815662256243372032,1
2911,815667616077463552,0
2912,815669966431195136,1
2913,815681585668182016,0
2914,815690002726342656,1
2915,815823881856548864,1
2916,815899045713608705,0
2917,815950063893626885,1
2918,815971718841909249,1
2919,"8,15982259480064E+017",1
2920,816001121584107525,1
2921,816003383211466752,1
2922,816003762515038213,1
2923,816007028544073734,1
2924,816011515723550720,1
2925,816012576081477632,0
2926,816013918783078404,1
2927,816014040464031744,1
2928,816014165324206081,1
2929,816016083551395845,1
2930,816016356952969217,1
2931,816016753323048960,1
2932,816018816417353728,1
2933,816019610432667648,0
2934,816020227645390848,0
2935,816020389654654976,1
2936,816024656788549632,1
2937,816029250058850304,1
2938,816038163198177280,1
2939,816044498916667393,1
2940,816051369039851520,1
2941,816054045899182082,1
2942,816059016149401600,1
2943,816061901461422081,0
2944,816066359788523525,1
2945,816068717415120897,1
2946,816070793280917504,1
2947,816072100377038848,1
2948,816079757787865088,1
2949,816080791289659392,1
2950,816089390237831168,1
2951,816096470612918273,1
2952,816096640369102848,1
2953,816100074530963456,1
2954,816259716095606784,0
2955,816299259213582336,1
2956,816312738745987072,1
2957,816348875502002176,0
2958,816349278444650496,1
2959,816351494182227968,1
2960,816351502562377728,1
2961,816354145393405952,1
2962,816363464260259841,1
2963,816365809295462400,1
2964,816369360130473984,1
2965,816374101388431361,1
2966,816375518861750273,1
2967,816382945925570560,1
2968,816383006244007937,1
2969,816384536330248192,0
2970,816385761180348416,1
2971,816393016210575360,1
2972,816395610995585024,1
2973,816396425496031232,0
2974,816399912732676096,1
2975,816403661693812736,1
2976,816412009977655296,1
2977,816412662422765568,1
2978,816415437957332992,1
2979,816431024204877824,1
2980,816433323488739328,0
2981,816439635274584064,1
2982,816441401546248192,0
2983,816663761197133825,1
2984,816696800597966858,0
2985,816733640889466880,0
2986,816737306241617929,0
2987,816737712455766027,0
2988,816745052080898049,0
2989,817019981409853440,1
2990,817072707753885696,1
2991,817307349547450369,0
2992,817307985647124480,0
2993,817337844805013504,0
2994,817402097591152640,0
2995,817433047389925376,0
2996,817442360120328193,1
2997,817457716465647617,1
2998,817461760110264320,1
2999,817465728626520064,1
3000,817470983435091968,1
3001,817471104944107522,1
3002,817476540824952837,1
3003,817481790541754368,1
3004,817494746646069252,1
3005,817501499022512130,1
3006,817501512075276288,1
3007,817509457341087744,1
3008,817510128299679744,1
3009,817516786417446913,0
3010,817536277025353728,1
3011,817779827075940352,1
3012,817788430201552898,1
3013,817790667162353666,1
3014,817791149834379264,1
3015,817791570304962562,1
3016,817792057536376833,1
3017,817792857444667392,1
3018,817794026288070662,1
3019,817794438193958912,1
3020,817794819825303554,1
3021,817794825239961600,1
3022,817796667894333440,1
3023,817796769241145345,1
3024,817799331810082816,1
3025,817800962500939778,1
3026,817803592249868292,1
3027,817806219335368705,1
3028,817806742792835073,1
3029,817810341123989508,0
3030,817810940968239104,1
3031,817811908854185984,0
3032,817812119316000768,1
3033,817814691242196993,1
3034,817815102925795328,1
3035,817820790502674433,0
3036,817821190253322240,0
3037,817827217854070785,1
3038,817830837806923776,1
3039,817835344515268609,1
3040,817838845278437378,1
3041,817896759858958336,1
3042,818096303477587968,1
3043,818112528211382272,0
3044,818135882800758785,1
3045,818148723746373633,1
3046,818148726619381766,1
3047,818155432665616384,1
3048,818155696952721412,1
3049,818156035219156992,1
3050,818161103272222720,1
3051,818163562455646208,1
3052,818163565131599872,1
3053,818165053136388096,1
3054,818167285584117760,1
3055,818167768184999936,1
3056,818171167928385537,1
3057,818173400715821056,0
3058,818173423385866240,1
3059,818180106380251136,1
3060,818182996360658944,1
3061,818185356105248768,1
3062,818202215550631936,1
3063,818204551979433984,1
3064,818222686916792326,0
3065,818223144695644163,0
3066,818239452988538880,1
3067,818262079295672325,1
3068,818278150475902976,0
3069,818436468821487616,0
3070,818511202955522050,1
3071,818573059305172994,1
3072,818594900715466752,1
3073,818599371084283904,1
3074,818607461519265792,0
3075,818610720170450944,1
3076,818611746009153538,1
3077,818612170246262789,1
3078,818618261147361284,1
3079,818618661124476928,1
3080,818623153878552576,1
3081,818634595004518400,1
3082,818636391735324672,1
3083,818640904290439169,1
3084,818650308159086592,1
3085,819181947691945986,0
3086,819221471755141120,1
3087,819226681386954753,1
3088,819227154030411776,1
3089,819242840756813824,1
3090,819244096707559436,1
3091,819255498553905153,0
3092,819255527385526273,1
3093,819271765604126730,1
3094,819283209246511104,1
